Date Time,T (degC)
2009-02-25 06:10:00,-2.95
2009-02-25 06:20:00,-2.79
2009-02-25 06:30:00,-2.63
2009-02-25 06:40:00,-2.47
2009-02-25 06:50:00,-2.43
2009-02-25 07:00:00,-2.37
2009-02-25 07:10:00,-2.4
2009-02-25 07:20:00,-2.42
2009-02-25 07:30:00,-2.51
2009-02-25 07:40:00,-2.52
2009-02-25 07:50:00,-2.51
2009-02-25 08:00:00,-2.35
2009-02-25 08:10:00,-2.17
2009-02-25 08:20:00,-2.14
2009-02-25 08:30:00,-2.11
2009-02-25 08:40:00,-1.78
2009-02-25 08:50:00,-1.15
2009-02-25 09:00:00,-1.04
2009-02-25 09:10:00,-1.35
2009-02-25 09:20:00,-1.09
2009-02-25 09:30:00,-0.53
2009-02-25 09:40:00,0.1
2009-02-25 09:50:00,0.8
2009-02-25 10:00:00,1.0
2009-02-25 10:10:00,1.57
2009-02-25 10:20:00,2.31
2009-02-25 10:30:00,2.49
2009-02-25 10:40:00,2.49
2009-02-25 10:50:00,2.67
2009-02-25 11:00:00,2.92
2009-02-25 11:10:00,3.16
2009-02-25 11:20:00,3.32
2009-02-25 11:30:00,3.36
2009-02-25 11:40:00,3.43
2009-02-25 11:50:00,3.53
2009-02-25 12:00:00,3.47
2009-02-25 12:10:00,3.56
2009-02-25 12:20:00,3.63
2009-02-25 12:30:00,3.65
2009-02-25 12:40:00,3.76
2009-02-25 12:50:00,4.35
2009-02-25 13:00:00,4.57
2009-02-25 13:10:00,4.63
2009-02-25 13:20:00,4.54
2009-02-25 13:30:00,4.64
2009-02-25 13:40:00,4.76
2009-02-25 13:50:00,5.04
2009-02-25 14:00:00,5.22
2009-02-25 14:10:00,5.08
2009-02-25 14:20:00,5.32
2009-02-25 14:30:00,5.44
2009-02-25 14:40:00,5.45
2009-02-25 14:50:00,5.41
2009-02-25 15:00:00,5.19
2009-02-25 15:10:00,4.98
2009-02-25 15:20:00,5.03
2009-02-25 15:30:00,5.09
2009-02-25 15:40:00,5.04
2009-02-25 15:50:00,5.02
2009-02-25 16:00:00,4.92
2009-02-25 16:10:00,4.84
2009-02-25 16:20:00,4.83
2009-02-25 16:30:00,4.83
2009-02-25 16:40:00,4.83
2009-02-25 16:50:00,4.75
2009-02-25 17:00:00,4.62
2009-02-25 17:10:00,4.55
2009-02-25 17:20:00,4.42
2009-02-25 17:30:00,4.28
2009-02-25 17:40:00,4.14
2009-02-25 17:50:00,4.03
2009-02-25 18:00:00,3.96
2009-02-25 18:10:00,3.88
2009-02-25 18:20:00,3.78
2009-02-25 18:30:00,3.7
2009-02-25 18:40:00,3.62
2009-02-25 18:50:00,3.53
2009-02-25 19:00:00,3.44
2009-02-25 19:10:00,3.39
2009-02-25 19:20:00,3.36
2009-02-25 19:30:00,3.27
2009-02-25 19:40:00,3.28
2009-02-25 19:50:00,3.23
2009-02-25 20:00:00,3.27
2009-02-25 20:10:00,3.19
2009-02-25 20:20:00,3.09
2009-02-25 20:30:00,3.13
2009-02-25 20:40:00,3.24
2009-02-25 20:50:00,3.27
2009-02-25 21:00:00,3.23
2009-02-25 21:10:00,3.23
2009-02-25 21:20:00,3.23
2009-02-25 21:30:00,3.17
2009-02-25 21:40:00,3.07
2009-02-25 21:50:00,2.99
2009-02-25 22:00:00,3.01
2009-02-25 22:10:00,3.12
2009-02-25 22:20:00,3.3
2009-02-25 22:30:00,3.27
2009-02-25 22:40:00,3.33
2009-02-25 22:50:00,3.38
2009-02-25 23:00:00,3.37
2009-02-25 23:10:00,3.34
2009-02-25 23:20:00,3.29
2009-02-25 23:30:00,3.17
2009-02-25 23:40:00,3.18
2009-02-25 23:50:00,3.34
2009-02-26 00:00:00,3.49
2009-02-26 00:10:00,3.54
2009-02-26 00:20:00,3.56
2009-02-26 00:30:00,3.56
2009-02-26 00:40:00,3.5
2009-02-26 00:50:00,3.5
2009-02-26 01:00:00,3.51
2009-02-26 01:10:00,3.6
2009-02-26 01:20:00,3.61
2009-02-26 01:30:00,3.57
2009-02-26 01:40:00,3.51
2009-02-26 01:50:00,3.5
2009-02-26 02:00:00,3.42
2009-02-26 02:10:00,3.43
2009-02-26 02:20:00,3.46
2009-02-26 02:30:00,3.42
2009-02-26 02:40:00,3.28
2009-02-26 02:50:00,3.25
2009-02-26 03:00:00,3.28
2009-02-26 03:10:00,3.33
2009-02-26 03:20:00,3.34
2009-02-26 03:30:00,3.28
2009-02-26 03:40:00,3.16
2009-02-26 03:50:00,2.93
2009-02-26 04:00:00,2.9
2009-02-26 04:10:00,2.89
2009-02-26 04:20:00,2.8
2009-02-26 04:30:00,2.66
2009-02-26 04:40:00,2.5
2009-02-26 04:50:00,2.38
2009-02-26 05:00:00,2.39
2009-02-26 05:10:00,2.3
2009-02-26 05:20:00,2.07
2009-02-26 05:30:00,1.93
2009-02-26 05:40:00,1.87
2009-02-26 05:50:00,1.83
2009-02-26 06:00:00,1.93
2009-02-26 06:10:00,1.97
2009-02-26 06:20:00,1.97
2009-02-26 06:30:00,2.02
2009-02-26 06:40:00,2.11
2009-02-26 06:50:00,2.11
2009-02-26 07:00:00,2.05
2009-02-26 07:10:00,2.07
2009-02-26 07:20:00,2.14
2009-02-26 07:30:00,2.06
2009-02-26 07:40:00,1.89
2009-02-26 07:50:00,1.83
2009-02-26 08:00:00,1.85
2009-02-26 08:10:00,1.92
2009-02-26 08:20:00,2.08
2009-02-26 08:30:00,2.19
2009-02-26 08:40:00,2.27
2009-02-26 08:50:00,2.36
2009-02-26 09:00:00,2.44
2009-02-26 09:10:00,2.51
2009-02-26 09:20:00,2.64
2009-02-26 09:30:00,2.78
2009-02-26 09:40:00,2.77
2009-02-26 09:50:00,2.71
2009-02-26 10:00:00,2.79
2009-02-26 10:10:00,2.94
2009-02-26 10:20:00,3.0
2009-02-26 10:30:00,3.09
2009-02-26 10:40:00,3.17
2009-02-26 10:50:00,3.3
2009-02-26 11:00:00,3.44
2009-02-26 11:10:00,3.61
2009-02-26 11:20:00,3.82
2009-02-26 11:30:00,4.12
2009-02-26 11:40:00,4.35
2009-02-26 11:50:00,4.41
2009-02-26 12:00:00,4.56
2009-02-26 12:10:00,5.28
2009-02-26 12:20:00,5.63
2009-02-26 12:30:00,5.5
2009-02-26 12:40:00,5.43
2009-02-26 12:50:00,5.51
2009-02-26 13:00:00,5.59
2009-02-26 13:10:00,5.53
2009-02-26 13:20:00,5.58
2009-02-26 13:30:00,5.8
2009-02-26 13:40:00,5.9
2009-02-26 13:50:00,5.82
2009-02-26 14:00:00,5.7
2009-02-26 14:10:00,5.64
2009-02-26 14:20:00,5.53
2009-02-26 14:30:00,5.43
2009-02-26 14:40:00,5.46
2009-02-26 14:50:00,5.53
2009-02-26 15:00:00,5.67
2009-02-26 15:10:00,5.63
2009-02-26 15:20:00,5.68
2009-02-26 15:30:00,5.96
2009-02-26 15:40:00,5.75
2009-02-26 15:50:00,5.57
2009-02-26 16:00:00,5.6
2009-02-26 16:10:00,5.7
2009-02-26 16:20:00,5.75
2009-02-26 16:30:00,5.7
2009-02-26 16:40:00,5.57
2009-02-26 16:50:00,5.52
2009-02-26 17:00:00,5.37
2009-02-26 17:10:00,5.23
2009-02-26 17:20:00,5.11
2009-02-26 17:30:00,5.0
2009-02-26 17:40:00,4.95
2009-02-26 17:50:00,4.9
2009-02-26 18:00:00,4.89
2009-02-26 18:10:00,4.9
2009-02-26 18:20:00,4.87
2009-02-26 18:30:00,4.89
2009-02-26 18:40:00,4.9
2009-02-26 18:50:00,4.9
2009-02-26 19:00:00,4.84
2009-02-26 19:10:00,4.84
2009-02-26 19:20:00,4.85
2009-02-26 19:30:00,4.93
2009-02-26 19:40:00,4.97
2009-02-26 19:50:00,4.96
2009-02-26 20:00:00,4.9
2009-02-26 20:10:00,4.84
2009-02-26 20:20:00,4.84
2009-02-26 20:30:00,4.78
2009-02-26 20:40:00,4.75
2009-02-26 20:50:00,4.7
2009-02-26 21:00:00,4.7
2009-02-26 21:10:00,4.75
2009-02-26 21:20:00,4.77
2009-02-26 21:30:00,4.79
2009-02-26 21:40:00,4.72
2009-02-26 21:50:00,4.64
2009-02-26 22:00:00,4.57
2009-02-26 22:10:00,4.48
2009-02-26 22:20:00,4.4
2009-02-26 22:30:00,4.43
2009-02-26 22:40:00,4.47
2009-02-26 22:50:00,4.5
2009-02-26 23:00:00,4.5
2009-02-26 23:10:00,4.44
2009-02-26 23:20:00,4.36
2009-02-26 23:30:00,4.3
2009-02-26 23:40:00,4.23
2009-02-26 23:50:00,4.23
2009-02-27 00:00:00,4.23
2009-02-27 00:10:00,4.23
2009-02-27 00:20:00,4.17
2009-02-27 00:30:00,4.1
2009-02-27 00:40:00,4.1
2009-02-27 00:50:00,4.02
2009-02-27 01:00:00,3.91
2009-02-27 01:10:00,3.83
2009-02-27 01:20:00,3.78
2009-02-27 01:30:00,3.73
2009-02-27 01:40:00,3.7
2009-02-27 01:50:00,3.7
2009-02-27 02:00:00,3.71
2009-02-27 02:10:00,3.76
2009-02-27 02:20:00,3.71
2009-02-27 02:30:00,3.7
2009-02-27 02:40:00,3.7
2009-02-27 02:50:00,3.7
2009-02-27 03:00:00,3.69
2009-02-27 03:10:00,3.59
2009-02-27 03:20:00,3.52
2009-02-27 03:30:00,3.52
2009-02-27 03:40:00,3.57
2009-02-27 03:50:00,3.54
2009-02-27 04:00:00,3.5
2009-02-27 04:10:00,3.5
2009-02-27 04:20:00,3.47
2009-02-27 04:30:00,3.47
2009-02-27 04:40:00,3.5
2009-02-27 04:50:00,3.5
2009-02-27 05:00:00,3.5
2009-02-27 05:10:00,3.53
2009-02-27 05:20:00,3.49
2009-02-27 05:30:00,3.37
2009-02-27 05:40:00,3.27
2009-02-27 05:50:00,3.24
2009-02-27 06:00:00,3.3
2009-02-27 06:10:00,3.3
2009-02-27 06:20:00,3.36
2009-02-27 06:30:00,3.37
2009-02-27 06:40:00,3.37
2009-02-27 06:50:00,3.32
2009-02-27 07:00:00,3.33
2009-02-27 07:10:00,3.37
2009-02-27 07:20:00,3.37
2009-02-27 07:30:00,3.42
2009-02-27 07:40:00,3.46
2009-02-27 07:50:00,3.54
2009-02-27 08:00:00,3.62
2009-02-27 08:10:00,3.8
2009-02-27 08:20:00,3.83
2009-02-27 08:30:00,4.33
2009-02-27 08:40:00,4.63
2009-02-27 08:50:00,4.47
2009-02-27 09:00:00,4.78
2009-02-27 09:10:00,4.86
2009-02-27 09:20:00,5.43
2009-02-27 09:30:00,5.15
2009-02-27 09:40:00,4.93
2009-02-27 09:50:00,5.43
2009-02-27 10:00:00,5.97
2009-02-27 10:10:00,5.8
2009-02-27 10:20:00,5.51
2009-02-27 10:30:00,5.23
2009-02-27 10:40:00,4.87
2009-02-27 10:50:00,4.71
2009-02-27 11:00:00,4.76
2009-02-27 11:10:00,4.72
2009-02-27 11:20:00,4.75
2009-02-27 11:30:00,5.01
2009-02-27 11:40:00,5.07
2009-02-27 11:50:00,5.15
2009-02-27 12:00:00,5.19
2009-02-27 12:10:00,5.3
2009-02-27 12:20:00,5.22
2009-02-27 12:30:00,5.23
2009-02-27 12:40:00,5.3
2009-02-27 12:50:00,5.49
2009-02-27 13:00:00,5.53
2009-02-27 13:10:00,5.64
2009-02-27 13:20:00,5.71
2009-02-27 13:30:00,5.78
2009-02-27 13:40:00,5.87
2009-02-27 13:50:00,5.98
2009-02-27 14:00:00,6.03
2009-02-27 14:10:00,6.15
2009-02-27 14:20:00,6.29
2009-02-27 14:30:00,6.28
2009-02-27 14:40:00,6.21
2009-02-27 14:50:00,6.1
2009-02-27 15:00:00,5.97
2009-02-27 15:10:00,5.92
2009-02-27 15:20:00,5.82
2009-02-27 15:30:00,5.7
2009-02-27 15:40:00,5.76
2009-02-27 15:50:00,5.81
2009-02-27 16:00:00,5.82
2009-02-27 16:10:00,5.83
2009-02-27 16:20:00,5.83
2009-02-27 16:30:00,5.83
2009-02-27 16:40:00,5.86
2009-02-27 16:50:00,5.94
2009-02-27 17:00:00,5.95
2009-02-27 17:10:00,5.97
2009-02-27 17:20:00,5.97
2009-02-27 17:30:00,5.97
2009-02-27 17:40:00,5.97
2009-02-27 17:50:00,5.94
2009-02-27 18:00:00,5.97
2009-02-27 18:10:00,5.97
2009-02-27 18:20:00,5.98
2009-02-27 18:30:00,5.97
2009-02-27 18:40:00,5.92
2009-02-27 18:50:00,5.86
2009-02-27 19:00:00,5.78
2009-02-27 19:10:00,5.72
2009-02-27 19:20:00,5.65
2009-02-27 19:30:00,5.69
2009-02-27 19:40:00,5.63
2009-02-27 19:50:00,5.52
2009-02-27 20:00:00,5.4
2009-02-27 20:10:00,5.35
2009-02-27 20:20:00,5.28
2009-02-27 20:30:00,5.2
2009-02-27 20:40:00,5.18
2009-02-27 20:50:00,5.04
2009-02-27 21:00:00,4.95
2009-02-27 21:10:00,4.97
2009-02-27 21:20:00,5.02
2009-02-27 21:30:00,5.16
2009-02-27 21:40:00,5.27
2009-02-27 21:50:00,5.34
2009-02-27 22:00:00,5.4
2009-02-27 22:10:00,5.48
2009-02-27 22:20:00,5.51
2009-02-27 22:30:00,5.59
2009-02-27 22:40:00,5.59
2009-02-27 22:50:00,5.57
2009-02-27 23:00:00,5.63
2009-02-27 23:10:00,5.74
2009-02-27 23:20:00,5.8
2009-02-27 23:30:00,5.83
2009-02-27 23:40:00,5.86
2009-02-27 23:50:00,5.92
2009-02-28 00:00:00,5.99
2009-02-28 00:10:00,6.03
2009-02-28 00:20:00,6.01
2009-02-28 00:30:00,5.97
2009-02-28 00:40:00,6.03
2009-02-28 00:50:00,6.03
2009-02-28 01:00:00,6.04
2009-02-28 01:10:00,6.04
2009-02-28 01:20:00,6.01
2009-02-28 01:30:00,5.97
2009-02-28 01:40:00,5.96
2009-02-28 01:50:00,5.86
2009-02-28 02:00:00,5.78
2009-02-28 02:10:00,5.82
2009-02-28 02:20:00,5.83
2009-02-28 02:30:00,5.83
2009-02-28 02:40:00,5.83
2009-02-28 02:50:00,5.83
2009-02-28 03:00:00,5.83
2009-02-28 03:10:00,5.84
2009-02-28 03:20:00,5.91
2009-02-28 03:30:00,6.01
2009-02-28 03:40:00,6.19
2009-02-28 03:50:00,6.13
2009-02-28 04:00:00,6.05
2009-02-28 04:10:00,5.94
2009-02-28 04:20:00,5.81
2009-02-28 04:30:00,5.8
2009-02-28 04:40:00,5.73
2009-02-28 04:50:00,5.76
2009-02-28 05:00:00,5.74
2009-02-28 05:10:00,5.67
2009-02-28 05:20:00,5.58
2009-02-28 05:30:00,5.5
2009-02-28 05:40:00,5.49
2009-02-28 05:50:00,5.51
2009-02-28 06:00:00,5.56
2009-02-28 06:10:00,5.62
2009-02-28 06:20:00,5.63
2009-02-28 06:30:00,5.7
2009-02-28 06:40:00,5.7
2009-02-28 06:50:00,5.7
2009-02-28 07:00:00,5.71
2009-02-28 07:10:00,5.72
2009-02-28 07:20:00,5.73
2009-02-28 07:30:00,5.73
2009-02-28 07:40:00,5.76
2009-02-28 07:50:00,5.76
2009-02-28 08:00:00,5.76
2009-02-28 08:10:00,5.83
2009-02-28 08:20:00,5.9
2009-02-28 08:30:00,5.96
2009-02-28 08:40:00,6.08
2009-02-28 08:50:00,6.25
2009-02-28 09:00:00,6.45
2009-02-28 09:10:00,6.46
2009-02-28 09:20:00,6.43
2009-02-28 09:30:00,6.46
2009-02-28 09:40:00,6.46
2009-02-28 09:50:00,6.36
2009-02-28 10:00:00,6.38
2009-02-28 10:10:00,6.48
2009-02-28 10:20:00,6.52
2009-02-28 10:30:00,6.66
2009-02-28 10:40:00,6.75
2009-02-28 10:50:00,6.82
2009-02-28 11:00:00,6.95
2009-02-28 11:10:00,6.92
2009-02-28 11:20:00,7.12
2009-02-28 11:30:00,7.37
2009-02-28 11:40:00,7.55
2009-02-28 11:50:00,7.48
2009-02-28 12:00:00,7.61
2009-02-28 12:10:00,7.71
2009-02-28 12:20:00,7.72
2009-02-28 12:30:00,7.62
2009-02-28 12:40:00,7.65
2009-02-28 12:50:00,7.84
2009-02-28 13:00:00,7.99
2009-02-28 13:10:00,7.94
2009-02-28 13:20:00,7.9
2009-02-28 13:30:00,8.04
2009-02-28 13:40:00,8.02
2009-02-28 13:50:00,7.91
2009-02-28 14:00:00,7.89
2009-02-28 14:10:00,7.94
2009-02-28 14:20:00,7.94
2009-02-28 14:30:00,7.96
2009-02-28 14:40:00,8.01
2009-02-28 14:50:00,8.07
2009-02-28 15:00:00,8.1
2009-02-28 15:10:00,8.09
2009-02-28 15:20:00,8.05
2009-02-28 15:30:00,7.91
2009-02-28 15:40:00,7.87
2009-02-28 15:50:00,7.77
2009-02-28 16:00:00,7.69
2009-02-28 16:10:00,7.65
2009-02-28 16:20:00,7.62
2009-02-28 16:30:00,7.56
2009-02-28 16:40:00,7.53
2009-02-28 16:50:00,7.44
2009-02-28 17:00:00,7.37
2009-02-28 17:10:00,7.35
2009-02-28 17:20:00,7.29
2009-02-28 17:30:00,7.32
2009-02-28 17:40:00,7.35
2009-02-28 17:50:00,7.29
2009-02-28 18:00:00,7.32
2009-02-28 18:10:00,7.21
2009-02-28 18:20:00,7.13
2009-02-28 18:30:00,7.05
2009-02-28 18:40:00,7.0
2009-02-28 18:50:00,6.9
2009-02-28 19:00:00,6.83
2009-02-28 19:10:00,6.81
2009-02-28 19:20:00,6.71
2009-02-28 19:30:00,6.7
2009-02-28 19:40:00,6.64
2009-02-28 19:50:00,6.62
2009-02-28 20:00:00,6.64
2009-02-28 20:10:00,6.54
2009-02-28 20:20:00,6.49
2009-02-28 20:30:00,6.46
2009-02-28 20:40:00,6.41
2009-02-28 20:50:00,6.34
2009-02-28 21:00:00,6.29
2009-02-28 21:10:00,6.29
2009-02-28 21:20:00,6.24
2009-02-28 21:30:00,6.16
2009-02-28 21:40:00,6.16
2009-02-28 21:50:00,6.11
2009-02-28 22:00:00,6.14
2009-02-28 22:10:00,6.13
2009-02-28 22:20:00,6.04
2009-02-28 22:30:00,5.98
2009-02-28 22:40:00,5.96
2009-02-28 22:50:00,5.89
2009-02-28 23:00:00,5.83
2009-02-28 23:10:00,5.87
2009-02-28 23:20:00,5.83
2009-02-28 23:30:00,5.72
2009-02-28 23:40:00,5.62
2009-02-28 23:50:00,5.55
2009-01-03 00:00:00,5.47
2009-01-03 00:10:00,5.42
2009-01-03 00:20:00,5.38
2009-01-03 00:30:00,5.26
2009-01-03 00:40:00,5.18
2009-01-03 00:50:00,5.16
2009-01-03 01:00:00,5.16
2009-01-03 01:10:00,5.15
2009-01-03 01:20:00,5.06
2009-01-03 01:30:00,4.98
2009-01-03 01:40:00,4.88
2009-01-03 01:50:00,4.71
2009-01-03 02:00:00,4.63
2009-01-03 02:10:00,4.54
2009-01-03 02:20:00,4.47
2009-01-03 02:30:00,4.41
2009-01-03 02:40:00,4.36
2009-01-03 02:50:00,4.29
2009-01-03 03:00:00,4.27
2009-01-03 03:10:00,4.23
2009-01-03 03:20:00,4.17
2009-01-03 03:30:00,4.11
2009-01-03 03:40:00,4.1
2009-01-03 03:50:00,4.11
2009-01-03 04:00:00,4.12
2009-01-03 04:10:00,4.05
2009-01-03 04:20:00,4.03
2009-01-03 04:30:00,4.03
2009-01-03 04:40:00,4.03
2009-01-03 04:50:00,4.03
2009-01-03 05:00:00,4.03
2009-01-03 05:10:00,3.96
2009-01-03 05:20:00,3.9
2009-01-03 05:30:00,3.87
2009-01-03 05:40:00,3.8
2009-01-03 05:50:00,3.72
2009-01-03 06:00:00,3.7
2009-01-03 06:10:00,3.7
2009-01-03 06:20:00,3.67
2009-01-03 06:30:00,3.63
2009-01-03 06:40:00,3.63
2009-01-03 06:50:00,3.63
2009-01-03 07:00:00,3.63
2009-01-03 07:10:00,3.61
2009-01-03 07:20:00,3.59
2009-01-03 07:30:00,3.73
2009-01-03 07:40:00,3.85
2009-01-03 07:50:00,3.93
2009-01-03 08:00:00,4.01
2009-01-03 08:10:00,4.12
2009-01-03 08:20:00,4.21
2009-01-03 08:30:00,4.15
2009-01-03 08:40:00,4.04
2009-01-03 08:50:00,3.96
2009-01-03 09:00:00,3.92
2009-01-03 09:10:00,3.9
2009-01-03 09:20:00,3.85
2009-01-03 09:30:00,3.78
2009-01-03 09:40:00,3.7
2009-01-03 09:50:00,3.73
2009-01-03 10:00:00,3.81
2009-01-03 10:10:00,3.9
2009-01-03 10:20:00,3.79
2009-01-03 10:30:00,3.74
2009-01-03 10:40:00,3.92
2009-01-03 10:50:00,3.86
2009-01-03 11:00:00,3.94
2009-01-03 11:10:00,3.99
2009-01-03 11:20:00,4.26
2009-01-03 11:30:00,4.34
2009-01-03 11:40:00,4.67
2009-01-03 11:50:00,5.4
2009-01-03 12:00:00,5.87
2009-01-03 12:10:00,6.38
2009-01-03 12:20:00,6.74
2009-01-03 12:30:00,7.05
2009-01-03 12:40:00,7.58
2009-01-03 12:50:00,7.66
2009-01-03 13:00:00,7.86
2009-01-03 13:10:00,8.68
2009-01-03 13:20:00,8.89
2009-01-03 13:30:00,9.31
2009-01-03 13:40:00,9.41
2009-01-03 13:50:00,9.86
2009-01-03 14:00:00,10.49
2009-01-03 14:10:00,11.03
2009-01-03 14:20:00,11.4
2009-01-03 14:30:00,11.32
2009-01-03 14:40:00,11.41
2009-01-03 14:50:00,11.69
2009-01-03 15:00:00,12.13
2009-01-03 15:10:00,12.16
2009-01-03 15:20:00,12.02
2009-01-03 15:30:00,12.08
2009-01-03 15:40:00,12.17
2009-01-03 15:50:00,11.82
2009-01-03 16:00:00,11.17
2009-01-03 16:10:00,10.59
2009-01-03 16:20:00,10.25
2009-01-03 16:30:00,10.08
2009-01-03 16:40:00,9.96
2009-01-03 16:50:00,9.41
2009-01-03 17:00:00,8.79
2009-01-03 17:10:00,8.51
2009-01-03 17:20:00,8.38
2009-01-03 17:30:00,8.03
2009-01-03 17:40:00,7.55
2009-01-03 17:50:00,7.05
2009-01-03 18:00:00,6.69
2009-01-03 18:10:00,6.37
2009-01-03 18:20:00,6.05
2009-01-03 18:30:00,5.77
2009-01-03 18:40:00,5.47
2009-01-03 18:50:00,5.16
2009-01-03 19:00:00,4.89
2009-01-03 19:10:00,4.69
2009-01-03 19:20:00,4.44
2009-01-03 19:30:00,4.24
2009-01-03 19:40:00,4.09
2009-01-03 19:50:00,3.92
2009-01-03 20:00:00,3.61
2009-01-03 20:10:00,3.43
2009-01-03 20:20:00,3.3
2009-01-03 20:30:00,3.28
2009-01-03 20:40:00,3.2
2009-01-03 20:50:00,3.16
2009-01-03 21:00:00,3.12
2009-01-03 21:10:00,3.09
2009-01-03 21:20:00,2.94
2009-01-03 21:30:00,2.97
2009-01-03 21:40:00,2.97
2009-01-03 21:50:00,2.97
2009-01-03 22:00:00,2.87
2009-01-03 22:10:00,2.74
2009-01-03 22:20:00,2.72
2009-01-03 22:30:00,2.77
2009-01-03 22:40:00,2.76
2009-01-03 22:50:00,2.85
2009-01-03 23:00:00,2.92
2009-01-03 23:10:00,3.01
2009-01-03 23:20:00,3.14
2009-01-03 23:30:00,3.24
2009-01-03 23:40:00,3.34
2009-01-03 23:50:00,3.42
2009-02-03 00:00:00,3.52
2009-02-03 00:10:00,3.6
2009-02-03 00:20:00,3.68
2009-02-03 00:30:00,3.76
2009-02-03 00:40:00,3.82
2009-02-03 00:50:00,3.9
2009-02-03 01:00:00,3.9
2009-02-03 01:10:00,3.9
2009-02-03 01:20:00,3.96
2009-02-03 01:30:00,4.08
2009-02-03 01:40:00,4.23
2009-02-03 01:50:00,4.33
2009-02-03 02:00:00,4.41
2009-02-03 02:10:00,4.52
2009-02-03 02:20:00,4.59
2009-02-03 02:30:00,4.57
2009-02-03 02:40:00,4.57
2009-02-03 02:50:00,4.57
2009-02-03 03:00:00,4.6
2009-02-03 03:10:00,4.64
2009-02-03 03:20:00,4.68
2009-02-03 03:30:00,4.68
2009-02-03 03:40:00,4.61
2009-02-03 03:50:00,4.62
2009-02-03 04:00:00,4.67
2009-02-03 04:10:00,4.59
2009-02-03 04:20:00,4.57
2009-02-03 04:30:00,4.64
2009-02-03 04:40:00,4.7
2009-02-03 04:50:00,4.74
2009-02-03 05:00:00,4.77
2009-02-03 05:10:00,4.8
2009-02-03 05:20:00,4.75
2009-02-03 05:30:00,4.69
2009-02-03 05:40:00,4.67
2009-02-03 05:50:00,4.7
2009-02-03 06:00:00,4.7
2009-02-03 06:10:00,4.67
2009-02-03 06:20:00,4.63
2009-02-03 06:30:00,4.64
2009-02-03 06:40:00,4.64
2009-02-03 06:50:00,4.61
2009-02-03 07:00:00,4.51
2009-02-03 07:10:00,4.5
2009-02-03 07:20:00,4.56
2009-02-03 07:30:00,4.58
2009-02-03 07:40:00,4.63
2009-02-03 07:50:00,4.57
2009-02-03 08:00:00,4.55
2009-02-03 08:10:00,4.5
2009-02-03 08:20:00,4.52
2009-02-03 08:30:00,4.51
2009-02-03 08:40:00,4.47
2009-02-03 08:50:00,4.5
2009-02-03 09:00:00,4.57
2009-02-03 09:10:00,4.53
2009-02-03 09:20:00,4.48
2009-02-03 09:30:00,4.43
2009-02-03 09:40:00,4.72
2009-02-03 09:50:00,5.12
2009-02-03 10:00:00,5.44
2009-02-03 10:10:00,5.68
2009-02-03 10:20:00,5.8
2009-02-03 10:30:00,5.85
2009-02-03 10:40:00,5.95
2009-02-03 10:50:00,6.07
2009-02-03 11:00:00,6.24
2009-02-03 11:10:00,6.2
2009-02-03 11:20:00,6.11
2009-02-03 11:30:00,6.08
2009-02-03 11:40:00,6.2
2009-02-03 11:50:00,6.48
2009-02-03 12:00:00,6.46
2009-02-03 12:10:00,6.41
2009-02-03 12:20:00,6.56
2009-02-03 12:30:00,6.7
2009-02-03 12:40:00,7.02
2009-02-03 12:50:00,7.2
2009-02-03 13:00:00,7.27
2009-02-03 13:10:00,7.39
2009-02-03 13:20:00,7.43
2009-02-03 13:30:00,7.6
2009-02-03 13:40:00,7.87
2009-02-03 13:50:00,7.84
2009-02-03 14:00:00,7.82
2009-02-03 14:10:00,7.77
2009-02-03 14:20:00,7.76
2009-02-03 14:30:00,7.72
2009-02-03 14:40:00,7.72
2009-02-03 14:50:00,7.8
2009-02-03 15:00:00,7.77
2009-02-03 15:10:00,7.56
2009-02-03 15:20:00,7.49
2009-02-03 15:30:00,7.49
2009-02-03 15:40:00,7.43
2009-02-03 15:50:00,7.33
2009-02-03 16:00:00,7.25
2009-02-03 16:10:00,7.14
2009-02-03 16:20:00,6.96
2009-02-03 16:30:00,6.82
2009-02-03 16:40:00,6.7
2009-02-03 16:50:00,6.53
2009-02-03 17:00:00,6.44
2009-02-03 17:10:00,6.38
2009-02-03 17:20:00,6.28
2009-02-03 17:30:00,6.19
2009-02-03 17:40:00,6.1
2009-02-03 17:50:00,6.03
2009-02-03 18:00:00,6.03
2009-02-03 18:10:00,6.02
2009-02-03 18:20:00,5.97
2009-02-03 18:30:00,5.93
2009-02-03 18:40:00,5.9
2009-02-03 18:50:00,5.87
2009-02-03 19:00:00,5.79
2009-02-03 19:10:00,5.74
2009-02-03 19:20:00,5.68
2009-02-03 19:30:00,5.63
2009-02-03 19:40:00,5.59
2009-02-03 19:50:00,5.47
2009-02-03 20:00:00,5.34
2009-02-03 20:10:00,5.24
2009-02-03 20:20:00,5.17
2009-02-03 20:30:00,5.09
2009-02-03 20:40:00,4.97
2009-02-03 20:50:00,4.98
2009-02-03 21:00:00,4.98
2009-02-03 21:10:00,4.97
2009-02-03 21:20:00,4.97
2009-02-03 21:30:00,4.95
2009-02-03 21:40:00,4.88
2009-02-03 21:50:00,4.78
2009-02-03 22:00:00,4.81
2009-02-03 22:10:00,4.88
2009-02-03 22:20:00,4.94
2009-02-03 22:30:00,5.03
2009-02-03 22:40:00,5.01
2009-02-03 22:50:00,4.94
